296688,379509	221284	916545	763429	1095263	641983	840434	23006	
297677,35357	605609	210482	565982	631293	959553	790763	922828	631311	510970	873286	202444	31455	631316	31496	
297791,1082881	
298011,39361	273328	333084	817379	816613	625454	614162	51836	466940	617453	1083382	1020894	967464	217534	575982	671049	1073895	
298804,15000	78715	419723	284560	
299335,543880	
299784,453769	281550	13141	760238	1077645	168129	260201	153857	1105788	449374	554904	
300832,282296	246549	1101102	246306	530713	871292	970086	37137	233785	
301039,286531	456367	794979	1088905	1013280	817729	156558	643916	
301430,636593	747584	335325	900057	769451	396189	745031	196605	600054	700679	561354	300053	28139	790135	802921	8460	998017	40	
303039,970669	305499	753190	
304008,40785	
305035,175206	497648	821724	202984	117936	
306324,826467	558013	
310048,431944	462032	493026	995979	296007	51322	490523	100823	319915	995977	
310209,233885	175436	597255	
310711,927802	432434	958079	842114	10325	
311882,829002	739254	645676	764089	869076	254351	
312884,567945	240563	32771	1073706	761988	794720	796619	559145	1073690	659701	460484	540511	925419	240553	534856	1101104	840565	240577	
313505,3705	834212	821465	43196	954777	343151	364189	11037	852985	971791	
313695,55049	417061	851593	688359	1104489	
314324,190764	
315612,393184	
316867,62156	598499	851466	243339	34405	211671	
317052,431522	178728	1115178	1066789	1029481	
317196,155524	
317400,50298	843354	524181	
318003,43070	1093394	211957	
319061,204812	596092	333860	13470	511187	780080	178619	1094055	1074958	70719	296171	332446	
319082,152212	
321953,1043894	899840	843931	756886	1101044	130364	946649	1074107	246611	546517	246235	1024499	10312	180401	846176	472053	741664	283016	696406	637025	187358	24960	196188	17474	14863	530713	917701	608947	246599	299453	838058	100246	970086	750721	24374	1007989	451071	917703	614228	834865	246613	
322668,460072	214693	535216	786652	
323166,1018933	
323755,52914	711314	
324489,175673	886910	785813	679359	663420	280104	163721	584053	345327	482485	798784	465971	1025266	629200	185669	850643	1040010	519704	253364	279119	779972	249863	1069693	749943	469716	211750	883198	1058325	1000038	479024	750061	657531	1080511	862963	2821	192717	153296	946739	39435	91814	1036482	1088415	563172	553667	1080513	934511	278510	638899	703103	1052875	906257	587174	1027169	564561	480229	551446	400363	878382	847296	264388	192716	362337	544872	476615	351425	1107594	497230	1049000	450129	159498	217299	437766	459959	1084700	625659	106421	819000	1008707	61035	581195	612797	1091429	749963	1008708	449963	1016087	778754	635676	241508	1043904	150202	519701	1022867	556544	192323	450130	175676	503342	925392	327165	52719	798788	607038	223787	1090964	933113	
325908,523196	103049	340979	565974	634435	176996	251897	752652	901867	1062109	522647	775023	81957	497558	155524	518069	511687	919267	907813	477242	756896	235281	709211	1011468	752892	173049	109092	156095	907814	154023	695643	877090	279553	570094	916325	878452	755747	975419	900296	981013	1114230	41126	81159	768224	617448	780052	807810	1053373	210814	1018150	981375	58229	218261	764747	1060513	784863	285257	1090968	1019388	900299	1077646	286408	582633	869436	148270	617454	654218	59082	791313	732300	177077	1103912	518070	577173	911713	199405	634432	12537	464292	928712	973592	283060	218260	744504	180334	898467	
326204,863021	
327146,299638	11011	
327267,640492	300053	
327884,175436	411288	246235	246306	246606	793050	65413	180401	565911	871292	246611	911247	530713	905629	246599	1094348	264013	1088803	1031993	
328243,871058	1027307	96066	1022230	599613	179732	480307	497412	2157	1103465	1030333	502507	61347	
328703,485183	392735	951879	285621	
328945,614761	
329407,246583	1024497	364109	547092	559151	863098	615668	315599	546423	546503	1060686	
330077,303886	
330249,173723	
331684,267316	
332592,600525	850126	
334489,829888	1097381	457792	926449	380347	571418	553602	880943	451683	252494	866214	759994	387930	785051	553299	114875	263079	636655	7107	757629	26611	26881	912673	883928	175807	555276	802198	51375	
334497,611064	
335440,896362	214252	709648	298000	110542	744299	920025	80424	
335584,561114	828296	
335707,220382	
336989,1025947	1014863	171597	563172	757626	1027857	1022919	
339065,107248	407376	274261	364648	940276	
339244,187025	668457	1088360	
342320,916828	262492	939253	508252	436697	912169	251123	867927	524294	561157	279899	332637	635606	458787	287156	
343276,811402	211506	72603	967061	
345151,600528	198972	36682	54499	336475	871144	362264	750196	446196	172373	271454	525	281028	1014185	600577	286469	36750	768043	473680	949959	667899	756716	271600	36681	600552	871127	1095611	271215	501	583939	271148	1095675	900383	571506	580601	636540	300545	871152	336275	1075531	300481	636408	36561	491861	775550	817727	300527	245146	900335	600548	271083	220700	380929	861113	585877	863657	305542	189857	57619	560649	1093621	481	520632	1028251	300543	600522	199221	600517	956432	892445	384115	460	461	458	300503	1014660	636520	271172	900339	1116306	336471	600568	286283	520627	300494	281475	475	62247	1110932	16395	220618	36565	358497	214709	282716	583760	753135	899101	158433	571421	534768	327246	472538	76821	885833	975380	336337	408622	686225	36668	280013	300500	874636	1024849	794197	336290	1059671	158430	281070	820350	
345971,311648	874581	916367	
346888,283949	654538	96394	497069	
347920,357997	1033681	661989	
349177,861075	598923	417319	574102	214216	673082	1025272	168797	205949	568600	
349748,900703	60732	298808	1026518	270170	354546	168213	797303	601030	1103310	168677	98485	381451	562431	965	1004943	549184	583488	944642	936	278502	971225	600998	837864	261488	263111	237871	997072	300959	
350526,898771	514086	323377	182717	580484	1028888	667891	616009	
350716,821960	
351304,377778	54135	
351555,1025947	1095691	
352057,394937	
352287,31132	567101	390441	297956	752294	1103061	31081	369020	885867	213380	1038309	
352412,31524	739798	922816	430387	510970	979128	312203	887490	
355986,936746	
356329,617463	355313	231457	
356791,254845	
357388,497268	28976	
357925,879956	841789	130745	627398	630789	878773	963480	208627	564161	1009053	80928	33178	919831	615390	
358854,565349	143281	574384	90739	753817	158623	597083	184563	862331	376551	109063	72524	881717	447915	610634	1107294	485254	377346	666628	581633	207277	177507	143272	258471	1041354	790399	852596	491191	457044	748653	908618	874230	199180	925426	803091	
359939,824910	
360138,1024074	
360203,1027693	571452	
360504,380605	261360	561498	405855	1059380	972213	823708	496251	
360645,971491	
360667,436099	48170	134511	485567	176604	277001	576384	260693	73250	628288	741953	136298	997547	436100	212952	363901	330241	453200	402084	912530	308521	187235	650706	434289	434291	330256	552974	1008496	443089	739384	1114590	328674	794664	916511	509532	648120	270232	218169	1094475	
361306,768429	381331	484935	703039	15	296171	1032173	433545	1093039	262764	310575	599948	512796	
363168,100329	550110	1024052	141772	
363683,559103	464895	193471	777470	259356	1104425	817844	
364817,197947	627529	
366465,586764	752508	6904	1038362	849648	276715	845036	959921	870487	1106773	900349	1105151	
366624,446004	853385	
367033,555290	884879	315714	644184	1093203	
367480,259216	1063029	314900	909861	446269	632372	208360	225523	505789	584116	703570	148397	487592	1046878	246113	1018943	900539	776183	149354	184919	328568	650086	190986	564819	307136	1006347	761180	758734	841148	
368466,1081489	734117	474887	395970	1106273	638908	156545	458233	969898	1015062	651437	996957	472493	63059	662316	611156	580340	180040	568974	652172	1097134	188578	33320	969917	951978	368112	89072	1269	1008580	173058	1003689	262295	788222	100441	
369512,1038120	
370074,40704	203813	
370933,964148	194604	
371239,1026181	212225	762182	17543	367018	617644	297737	911962	476448	1083382	474410	447877	817387	741399	591945	973332	
371386,500694	170444	602906	26537	776986	10325	
372802,278542	
373711,538533	342998	315231	774224	912139	590614	538532	178957	901261	886892	46253	601782	166271	464287	468208	601784	748865	931265	338317	
373774,561513	191623	280676	1029111	
373794,629557	214076	867358	
374096,1095306	301901	936955	901376	250768	601937	
374301,969102	
374506,1100392	503592	856469	73604	
375003,384311	346471	
375719,284357	
376665,381331	378862	179932	204812	782593	1059152	201579	456642	1093039	272568	221949	83565	25322	1043773	577035	296171	433545	220841	302248	918409	911239	24643	862530	503389	210825	1088282	599948	
377725,1026608	878808	1586	
378247,219288	758413	362338	375863	170444	85291	474459	899195	153344	778108	434525	1020916	1110355	818999	766725	316259	1027857	741491	633181	284105	225507	707528	542371	
378692,851698	463623	
379309,1017778	986475	1027357	118618	
381145,7138	1295	843091	44022	661730	630867	616240	978595	908899	31081	85746	447748	488806	488808	616239	64604	225614	
381206,785215	214083	940289	910923	176577	910266	
383715,924553	274232	374107	977113	523389	
385725,1113248	697812	759626	380474	94498	639521	170325	973945	855952	526996	79052	
386545,829387	785215	638922	280104	582368	886911	775048	375863	75639	170444	773586	1061020	1102992	434525	636437	311699	879949	1031958	297726	1019297	12619	757626	969926	79368	476615	602907	661315	756870	225505	883128	1091065	490181	193078	473162	219292	842287	284105	61815	225507	741491	575029	322983	364544	778869	223787	68387	
387639,570610	745681	381979	189866	837745	237556	824171	537880	462496	478254	269979	927840	560485	537879	
387768,328408	584241	28124	601021	577407	272504	927708	782692	
388262,555360	
388358,962138	765019	1074188	1101044	779819	229046	883214	152305	246606	364109	783300	878514	566779	180401	980261	910580	565961	1029707	246611	246467	910535	1089614	977098	977099	546359	562686	576761	546423	246482	1024499	323641	171869	687390	1088803	15522	
388707,1036032	785215	434526	927802	268294	579596	1013711	749969	262053	192323	904466	1080829	573158	163721	821864	479137	70512	278906	1059521	473194	741336	958079	267867	661177	221667	137927	975400	602784	79204	61815	332834	273133	168541	175200	231286	707528	570395	10325	945680	456346	1038319	
389752,439702	
391378,1093995	33936	735365	601782	342996	
391652,512948	896328	
392780,1017786	22580	
392797,586764	1059670	1030212	582118	657984	245226	380929	900363	300503	406697	790406	
393605,611097	41384	168213	8685	1103061	168672	373951	1051884	260356	
394000,519611	473162	
394725,806193	
395017,1054886	573628	376678	7120	517619	34622	281347	385286	938156	217255	217652	217553	817314	273327	68424	817341	585469	311660	801571	234391	1083833	792152	1084156	817369	273328	817370	509722	
395951,523530	361910	1042831	1006167	1006161	261782	
396288,312192	474025	503049	749875	543013	1052076	784482	853052	248016	626276	227306	557973	
396357,73332	466821	58392	1100604	163142	173028	942872	553122	514549	
396836,283306	32555	
397209,264263	642707	189599	502743	775298	450068	775297	81144	1091394	1050736	463233	881717	799187	498862	790697	198558	196707	62246	152528	138900	908618	642706	401438	761456	804074	170621	498860	131297	202246	498868	886133	491191	
397779,1075531	864761	1113475	959921	667899	274578	900368	1113498	1095618	1059360	511997	300527	900326	462753	578862	600481	23424	581460	444228	861113	214505	253795	627329	524144	1014185	774260	261499	642099	450	462495	460	523969	458	465	300475	924757	216923	520678	221989	506217	600549	534768	519933	875779	220631	1100319	458831	509645	600506	445	1004194	874636	470	
398647,25962	25963	41384	917631	863147	1091091	819961	228257	535444	703780	804646	612372	255039	330690	326012	627297	15162	641738	480356	760409	253957	330692	602886	1018385	1093733	15416	
398769,300549	900326	600548	444228	181954	261499	465	506217	900355	600506	874636	
399313,956631	882536	595852	
399527,1078057	574161	27509	547092	587537	246588	
399616,911141	203502	313775	813948	369020	208411	477382	861075	287692	492277	
401765,299541	284032	775479	611312	1068595	602298	70719	567681	945202	901582	281274	385840	267507	
402176,460941	380377	92053	779066	
402463,1025700	885691	
402729,918307	
403381,158824	824910	571507	795519	845712	194604	1074312	
404286,175338	
404705,904126	933397	
405670,457507	752564	1088315	973945	
405794,681385	512305	
405962,214609	1062165	208090	567681	515420	578465	
407171,161162	272504	760963	
407545,543880	674967	1524	274335	756330	787922	384191	572756	944967	
407674,24762	
408033,691343	
408646,626900	
408787,220239	459935	741626	
413746,1102820	
414253,947401	
414281,599509	623731	860399	1062168	327070	150140	179498	497885	15	917560	577035	146371	841082	1037786	262764	862530	848187	624151	883413	911329	874378	284009	
414887,409105	
415034,926355	346699	530598	864119	55180	74411	297763	212667	1098217	966423	361130	1098939	350200	659222	522858	739720	670368	
416398,668095	634347	1023160	417272	467141	911258	29212	506959	319852	470113	763455	784895	498332	874321	417279	
416506,1013607	201896	
416714,819000	519704	231120	578426	
416739,11186	35192	882886	981430	798766	
416767,246601	756886	511191	246306	628696	24960	166602	
417622,514991	43481	280275	273293	
418011,1053578	444390	
419138,1050536	1016458	570224	33896	
419148,244943	
419778,518069	752652	916325	975419	81159	1074172	784863	869436	654220	39649	1103912	911713	166522	777573	
421982,668709	1043585	
422904,166100	764978	1080807	1019575	754983	784626	718317	598644	615284	252812	843737	802407	535172	27724	978948	230283	
423016,575983	550017	922810	754120	775957	476118	
423026,472178	217628	39361	807913	212225	1051500	779965	1057569	614162	217253	496109	817407	750068	212749	217597	132647	282703	217553	517577	817902	876860	878118	817331	297737	625454	817335	311660	748427	1057576	1057125	919522	1107262	792152	954861	817385	447877	455325	334848	554343	1037692	1083382	
423532,865881	172248	243911	301950	301981	901404	220556	885711	633832	465726	301996	386582	1006612	601991	1902	251782	613657	901411	
425957,187041	473680	220386	820820	520678	820335	820358	1059686	820353	481	456571	900368	520625	523969	220631	220315	220627	220675	1092766	600536	220696	520659	
426915,1089067	
428015,326860	478184	919626	634490	1030571	52485	1109680	
428310,684141	692523	48164	639879	1046322	370184	490271	263474	184539	824803	160552	61473	64602	854200	625680	118505	476537	372456	667284	64603	926098	39074	
428472,34313	316149	
429571,1078502	
431010,574674	942088	942087	406478	485088	176768	
433226,212089	1054430	363855	584887	1054668	942958	161997	1053255	896362	995495	264265	782692	1053266	780	1103613	149330	739543	301285	1032353	326474	638479	338165	852170	480381	323432	900545	698307	608556	683926	175668	14294	1101791	777904	
434091,248667	852188	223236	
434549,510124	
434704,143955	209260	143946	
436615,1025272	400171	535444	703588	574839	975723	1049136	654464	109788	
437691,212089	15389	282316	580317	577407	86106	616962	162700	627851	690230	555558	567656	267814	863020	23883	565606	683925	512948	961415	880231	300774	174595	212094	311483	260424	1039146	795271	1053255	601554	28033	956631	927708	809510	338167	1082920	411090	673106	316206	1092711	277999	277933	601021	876749	264265	346976	584241	566159	782692	575183	1054103	635427	513085	250155	134528	144095	801438	554477	512691	134527	899120	778	175442	194793	927775	812156	212103	778617	300721	925200	1045737	361603	308551	300974	866859	739543	263412	911848	1104016	778350	67864	512682	1045358	570463	797636	551465	277466	608466	812531	265688	811914	901920	300745	600787	791071	1053253	24287	811921	545071	478877	889499	949957	176191	1034067	638159	850481	314425	198213	300740	1061408	811915	557883	764083	969920	1032353	212415	812529	28124	26853	683928	945787	834341	638479	13605	180194	599988	1050681	850482	282642	683927	770	852170	1043226	149354	911255	278972	279237	812528	237778	775477	13313	485954	108237	900542	214948	1054653	32977	27240	1053248	255602	814990	919389	554509	212083	755151	1069766	57140	608556	980541	315467	501534	700674	344549	497411	683926	195570	233756	1099856	861664	1101791	234760	
437898,562098	150136	
438414,1089059	636301	373621	650270	
439268,1054740	
440145,16953	410319	547424	251060	802049	390726	247301	398568	564099	938943	969014	1078742	
441011,840654	608432	896221	648121	582779	1080832	1038061	332914	630284	286240	906221	195615	596530	630230	630229	880108	71054	
442301,601030	971225	997072	
442451,446706	78438	738986	808974	812338	35071	251966	528935	812337	1019345	697968	957	300061	164453	862101	759870	490317	600050	790135	537959	635058	600035	954117	873265	449029	879373	1091388	
443547,927777	143936	363586	71674	152025	1080797	950717	912113	911668	436787	455766	1102907	779205	1061911	23303	581256	277952	196666	393463	573294	509858	143685	777572	253551	1062733	582181	1005213	563049	51549	496581	444210	623262	672343	509856	709175	948239	756279	501572	1018472	1101480	917290	1102363	555326	880692	279103	835269	582185	323582	669185	861496	1032438	282095	880693	1103517	509857	554521	581260	258329	1020250	1009420	196838	769592	438575	518318	671898	748989	872769	950718	623256	780059	969213	785565	148212	668759	413929	491177	1097042	1075791	582186	924199	217676	1102908	325885	144995	500966	211005	756873	509351	23309	1061652	511420	417083	479460	959430	509205	509436	1103518	436790	176800	178123	68924	280628	211004	535453	147423	1017295	1057461	1040057	947197	147419	481744	950059	
443842,946	800572	887517	263111	847806	
445579,687660	180129	627143	
447370,501105	631311	
447922,1006230	363588	23447	803869	51605	925017	326513	1012368	174098	640961	586764	1004497	496469	657450	431112	928272	639719	751015	843740	487843	770269	1040686	879853	662383	1101247	287608	1046556	1073789	608985	1050536	160879	217375	156925	843687	263367	956345	240705	679359	663420	280104	374401	458231	764802	2589	534955	995565	301365	392160	160905	133708	144699	1105515	1101670	842106	809709	756358	1036483	1114855	322792	885694	1105642	431077	265520	1089059	11489	437899	919409	469399	779796	51568	575584	564020	578725	456444	744048	1077499	312428	361903	814457	780171	498360	863696	882687	61674	630274	522435	1044591	1100392	513039	1042919	168760	1105787	937460	379435	1030066	705371	663536	1090984	922096	208105	37179	277575	444729	1081101	1013592	1010338	313839	28864	400173	498974	440396	263332	851117	1008939	222774	57825	630276	450127	945739	885571	1014781	874135	584118	1089863	911085	345761	361909	322570	562785	960093	189877	1043235	148566	601192	234931	338838	565482	1096199	170450	396215	251312	140588	551762	1026479	476885	1007798	1014401	1047687	869142	952919	457773	1100574	492710	1014249	521423	581868	284864	240413	39609	823293	11535	978450	52253	746615	833997	143301	750534	1103546	283379	636301	131177	396649	975356	55919	480455	1051417	323724	234928	146144	985748	274195	522471	213106	243422	276857	872746	268725	146260	406510	300524	340785	874569	887449	758300	276837	999966	780300	512694	1045226	150202	979459	1013011	15819	759881	926378	287345	752402	10890	301503	750958	786886	644528	864232	298319	900843	1027070	465977	1016036	254526	1090512	463130	940922	468948	1074111	46971	895721	612841	798784	576091	1098674	130814	880708	632689	144812	576197	563932	751331	151565	977298	1061983	241548	188861	170438	265854	930540	885933	745089	1044821	919914	489491	663537	817622	274714	488477	769623	1080829	491358	398478	905350	381234	457048	153998	396015	784548	101876	656945	624395	867414	752928	1061679	146726	81972	518267	770347	1071920	508466	995505	269775	520670	51549	780242	268069	574290	663539	276858	250527	805412	278511	156106	1081097	518162	925564	351447	431113	272977	1101024	901919	439256	947130	51596	1036252	922110	217871	26189	130347	472493	925560	1009697	1104376	178522	287910	303366	207300	922093	118070	193125	1096269	447927	1091028	565501	822092	747748	937642	233625	1100880	904050	1091027	974306	695205	1065302	702684	259971	365837	729836	485263	864113	285836	611150	456446	283909	210903	923363	411294	202247	770345	478745	165118	1113608	508938	180262	965949	1006935	458874	1066117	858714	924884	668088	202114	1016701	1105154	97842	744102	132539	760533	708795	1090145	823004	361901	454136	510822	179813	757422	796400	460735	409212	1100256	610980	1102446	503882	1100272	569002	863700	946673	523973	171370	577780	978257	544384	1030617	898845	208356	498393	476122	184457	519881	1046583	569287	164757	361917	264483	14065	616771	858348	565229	522770	325181	587780	334430	773123	878815	520691	364866	585532	851035	212901	876822	409207	165955	404054	85130	810780	625185	830367	771713	979460	1103523	191905	73538	562306	937638	756567	299667	280449	872100	545694	187023	442062	263479	1069484	269644	263941	765746	1114171	159668	260957	750061	1037124	97675	171967	209260	794752	311283	639023	46719	582607	1062169	550483	979636	1070392	186536	177601	251310	263781	967472	474300	454198	504036	601349	322433	813353	1069693	286663	754030	62191	1011542	1090973	464825	68811	272610	1062875	681180	285649	407408	168170	176320	752209	179582	565759	797052	930020	302602	752008	657531	1080511	646292	1077695	334071	681362	282691	1019319	2821	534870	251963	377042	778868	1017021	1105437	103681	1030026	886193	911258	61035	852822	379432	613967	245226	535444	1043905	569001	602646	385026	837395	470082	555519	651414	663538	792123	480469	923807	585842	376958	1090404	1012857	1024761	564703	779180	201681	25483	44919	863378	1097856	582130	840265	850643	351466	873427	251740	64612	62190	661854	752438	862930	848211	268533	517721	302196	459960	1023478	843371	601031	519704	489603	1082888	710782	580943	137914	143270	809565	234682	685693	380612	444824	651177	30903	587174	193430	522474	597725	921743	252812	210495	252071	464348	150200	530802	223243	695649	774557	372482	1001528	779955	918347	843737	1104850	779716	148507	696314	259556	493336	973022	747074	734044	476245	897270	178976	534362	858240	864543	284445	283715	205501	44918	553956	908566	633529	1020474	860763	265630	131176	900177	175616	1089398	858178	538371	973914	765765	840174	587365	1073798	974307	538382	410136	553190	632693	2526	995557	493347	15097	48064	156994	281955	52335	217676	558315	1104061	910077	1089336	900548	994938	569285	811366	764691	920525	46356	316120	241920	708660	64614	197568	156093	623610	178920	850076	310648	180300	810164	1013844	810564	492324	314597	348140	311149	765767	455752	1088380	879933	1018267	446546	759868	904454	480471	196580	1106238	299343	1061693	222836	1074187	628251	34691	490510	208108	210529	934511	399121	849986	632691	869435	880569	576710	979060	864489	880146	616239	1093732	296067	930500	881534	650270	261144	863923	141982	1034279	509435	287609	768083	523763	797530	911259	973167	1077945	653545	759719	796766	258810	678588	994941	688121	148270	479738	148419	106421	251025	1027965	878082	1053930	1008707	1107426	433887	430683	287773	459978	973945	496394	737712	107777	395976	326226	241486	85052	1090881	863337	749963	234923	224674	937614	681183	887276	753860	698101	582194	808488	878439	465973	158590	1075009	563923	576815	486771	509436	32920	343228	1075833	285130	160904	760661	347770	394964	81981	299745	834779	884161	523123	151157	282005	1043904	262615	595852	862312	493104	243869	634595	1097693	1042495	775963	949989	338587	179812	182533	908206	779793	928046	861976	1027094	454122	407429	287560	791118	753970	759876	751326	264294	751614	1046587	518140	939700	308526	1073382	743673	478602	223237	351834	792456	1090141	1060604	787788	269885	523182	278426	957827	221521	885212	480598	53671	1061053	553954	293136	35053	492322	263728	327606	524140	562226	109060	808345	896678	213047	779795	238058	16200	949117	564474	540928	701624	638900	1002688	1269	850336	765760	418407	635057	513767	873306	462484	176264	854166	522883	877357	759871	1115770	30488	472036	279225	275060	535045	1042396	584272	255340	444287	243097	695505	1024788	673146	1060546	519629	499717	274348	757873	450130	330307	574128	514585	701644	876056	463273	1061033	875629	626038	780250	596261	908037	362416	830751	777552	586926	1030573	1102027	794675	457817	396325	62964	925000	300060	265375	286366	381340	598238	1003805	651389	842323	1090058	833746	1114164	456346	962820	607038	779791	323713	50183	333886	355954	160137	617327	1003832	203468	61575	459976	742393	756877	939756	626864	872325	996279	217697	102834	1091094	176062	639472	217792	502147	372100	300756	873904	258631	
448742,475139	209612	1042526	541807	268434	803222	305730	950210	354995	417659	98262	577544	85228	776092	819459	749906	615668	117663	253263	1025709	1109714	503195	959839	288026	202575	117664	177105	354994	
448832,487167	261342	929801	416062	954825	590614	901258	543878	216976	487166	772363	639122	229053	
450862,526663	
451040,381439	922816	631311	584563	140070	361161	
451892,822759	172244	296007	827673	
452460,565974	791312	518069	854912	877090	570094	1105314	300028	1080281	
452907,922310	
453417,1092808	
453924,1025947	
454722,206509	315919	911630	790554	26287	626412	
454970,154436	828484	774561	
455728,469634	418423	159585	854443	112353	
456320,639961	891920	820009	775722	30770	569959	861694	
456499,562233	249608	
456617,1524	462295	234946	873309	1025535	681389	904628	1054379	1097224	178942	513931	880109	587060	852767	572756	513881	
458554,158824	338377	899892	358003	799417	813500	824910	455380	540810	852846	150536	514887	525293	808081	582680	863935	6309	828648	980709	63544	147976	90684	199130	178622	225155	263935	325938	254209	525299	746655	478809	920605	525297	169244	391140	624686	1074312	165195	5053	458679	
459774,1071974	755850	344818	1008659	854811	980574	489470	158840	284290	801913	500728	44194	477548	746416	34968	347990	972229	1046864	499483	392697	822424	867542	581133	659216	1104014	450184	1044727	956872	212938	538454	927768	1013759	
460463,488185	542269	1094371	
463629,17256	830893	
464144,144293	267838	132019	1020473	81147	381448	227169	1097477	928696	1040951	
464693,534339	279462	899718	
465194,417211	382261	
466945,174180	135940	354112	923573	842577	375945	776625	1106166	
467744,660839	
469205,458	
469761,301633	758463	909909	859057	519703	737602	1902	809809	901399	1075638	685974	
470731,283474	
470862,840824	
471643,843354	225225	554282	
471767,758866	479725	778116	811349	24489	706937	
472485,460854	1012474	882748	1059677	
472581,492687	876118	78937	865271	287345	319898	688922	319920	688898	89130	89103	569826	276777	914476	1094669	547313	154310	689258	914467	862571	
472709,390989	90543	184157	
473204,489491	843171	780214	
475415,400548	962138	336324	1083720	152384	899840	846131	843740	1090965	78105	386410	282536	299735	634514	284455	336326	803853	246555	546375	324288	1024497	485375	489665	1101102	883214	24380	946649	153253	451071	299433	1078026	926857	65413	411288	68703	546191	227582	624362	438679	1094348	1061871	845689	474300	176320	1053917	771720	810997	243889	981376	770551	751408	846134	917703	162462	511398	311044	475668	488123	546359	811366	585423	246547	1074187	616523	191788	1024499	893359	809317	1019628	1072900	786545	246613	170613	1104014	1111665	514116	546192	810885	523123	246499	546384	24374	854446	1023593	246498	156094	1039288	634513	67882	246597	39939	24376	927768	673683	664031	551740	
476153,635535	691199	694464	776957	912458	176014	317072	267475	
476500,885410	758086	1062280	940866	35706	480452	225107	847926	863428	799460	82025	779990	577190	1030519	
476716,825097	48170	615521	663167	800372	742591	330259	648129	608428	337015	475640	624236	742590	562377	348121	1034091	30455	1012478	613973	770533	911712	871102	50007	247998	573695	235264	139914	597218	278437	666698	513660	663496	1045087	858240	8287	571377	865102	330256	6244	286902	822622	908614	1008496	948409	1097807	649939	936510	1053830	936509	6436	247991	1034081	801884	871052	513542	1094475	
476969,734001	876544	747688	
477481,931972	
477524,820093	
477963,253946	
478344,63381	998847	608436	906232	235264	223992	
479646,143305	268516	502724	331315	974070	1078425	283110	554238	1026245	455054	615706	582584	
481200,542276	1022525	833019	866955	574102	
481431,263366	158017	1049382	219989	932501	359330	157882	744610	771261	807572	258217	642031	297505	
481585,179838	
482229,634542	
482704,1022394	466006	326104	
483149,871159	1038825	140693	1081514	587106	38571	582076	1076688	72315	202400	95916	740292	195409	287381	520438	258361	400973	625180	133674	23005	147820	85375	430266	432465	548335	556579	337820	695538	912672	775690	1027272	175819	1042148	797351	142861	174692	510031	401041	194542	456449	1086084	207890	170617	1086935	924806	1084398	747214	258093	398553	911624	1065455	959551	1026000	440202	971787	1070072	72313	54347	924867	333235	
483204,807609	91592	
483673,296865	932551	175142	451377	
484805,522604	872213	
487570,3759	168788	1022308	960238	336419	818361	682266	518298	1099951	45837	177619	577188	828657	
487664,437224	636499	206439	1036506	326549	926546	1004369	968924	843744	568559	875947	302191	311122	59072	730654	299322	445478	267514	470454	567542	502507	568468	7456	476988	463623	
488198,16531	741818	460162	
488980,459567	759430	451384	576918	1008713	632020	562986	1049483	479054	1015556	495089	118100	861980	1048776	446607	861795	1008177	447731	38626	796935	1006629	765968	72033	1105740	1030635	480550	584643	180085	
489145,1057569	1057576	634320	496109	39361	
491095,919397	258904	636492	526663	336442	598443	14905	745121	458268	500838	263862	
491340,730805	563341	178506	718682	1088632	628882	268225	
491615,896236	529098	11353	562990	626900	459547	750374	759420	1080374	1043597	223308	224347	1039512	332893	998057	11710	798563	265082	513268	
492123,1088363	
492924,282316	503750	144095	683926	272504	973778	130954	448814	739237	782692	179707	134528	362522	812828	1103810	779671	739543	512682	812827	811921	478877	889499	176191	876870	394534	1101323	26853	811448	607672	821582	315568	654233	569618	1054101	824597	214948	601021	300767	1054103	979379	444110	
493325,582288	574761	173863	251126	1013005	333228	542933	251963	345733	703731	275715	98949	535066	778987	527971	586239	277266	478816	254437	617176	662221	452204	842359	514684	335544	455929	622857	849590	
494138,738986	998017	251966	300020	600011	574882	300046	300018	799740	957	491965	40	
495236,841968	409315	581078	534803	843399	334522	303944	142296	85385	
495718,459567	480490	759430	184337	1089861	1050974	617173	68917	961454	1075908	480282	59635	759429	1030324	1030635	584643	747092	1050696	780156	
495749,12529	449204	396320	458367	314483	551711	636188	
496359,607299	
496364,204917	81141	871298	1038468	381439	879738	109308	665670	829169	263529	606513	1023390	180046	381420	484560	367355	381421	718018	626348	441760	922806	381426	611816	528786	331259	529397	
496866,1012368	146132	900833	937460	614717	301159	1093531	332740	73722	298959	339532	683711	23304	253444	14210	586328	51322	808919	1092	626887	1107434	919746	858238	390384	880569	390385	460730	567823	455173	336190	14521	1014106	1113163	
497232,158824	1062331	842953	795519	732064	824910	644713	824872	808081	325443	828648	480373	859848	845712	332623	194604	1074312	32919	
498049,763348	15	515420	848187	864483	284009	
499526,14836	813407	852606	674352	370200	313844	254846	133857	499855	753050	439986	847789	28976	249550	628765	74863	920958	430563	1103721	599889	560787	994827	912867	1110933	920976	558369	920975	607309	223582	
499605,798665	
501480,977390	973525	1742	586031	315231	11504	254827	1739	647286	668950	301773	896422	772363	100242	
502506,910448	
502880,633709	200446	787133	324595	151535	540322	1048900	605575	673084	694404	631334	
504011,497268	22935	875119	338985	585699	328712	176515	912869	558369	91709	977123	36743	
504554,766999	
505481,195462	329248	826635	1064020	1064037	
